"A","B","C","D","E"
3.1138110358550475e-01,5.4330159325170123e-02,0.0000000000000000e+00,7.7652118927001162e-02,2.1759420990896894e-02
4.1781290973342260e-02,1.8345035995958123e-01,0.0000000000000000e+00,2.1801783993384680e-01,1.0284528991038777e-01
4.1890937828854979e-01,1.0236895268335567e-02,0.0000000000000000e+00,1.3677542693198361e-01,6.8349903739563733e-01
4.6666403191305655e-01,4.0315916066515861e-01,0.0000000000000000e+00,3.8817203492107488e-02,6.7265102585109204e-01
1.2277805422346631e-01,3.6265637400484768e-01,0.0000000000000000e+00,3.4743586344502386e-01,7.2535987252894829e-01
1.9848697995385747e-01,2.1476220843452529e-01,0.0000000000000000e+00,3.6319798117592689e-01,9.3753533365920316e-01
1.4933237212417169e-01,2.3899707556029168e-01,0.0000000000000000e+00,4.7413942095909811e-01,5.8794211013437248e-01
2.1443361204114253e-01,1.9196300349436374e-01,0.0000000000000000e+00,1.3714651438611869e-03,9.8841925548142573e-01
5.3198631605565570e-03,4.2989529822660126e-02,0.0000000000000000e+00,1.8888118030873377e-01,9.4049992151922690e-01
1.1598560037520526e-01,4.3553614001700175e-01,0.0000000000000000e+00,3.5825639558416184e-01,9.9424896538300289e-01
2.1401759659122405e-02,2.8847647604878712e-03,0.0000000000000000e+00,4.3696092479573262e-01,2.7888226939678762e-01
3.5325190289001795e-01,4.0119590511235675e-01,0.0000000000000000e+00,2.3051904231058620e-01,7.6817127743621505e-01
1.1372942410999397e-01,4.6818923620851927e-01,0.0000000000000000e+00,2.5437883895191371e-01,5.5602009157348564e-01
2.2872146631545343e-01,1.0446737490087191e-01,0.0000000000000000e+00,2.6013013485464986e-01,1.3833455924913052e-01
9.3092211460416935e-02,3.1381443096101491e-01,0.0000000000000000e+00,3.7859752001402965e-02,8.2200784762799328e-01
1.9958468679709487e-01,3.5294783503494176e-01,0.0000000000000000e+00,3.0624289397141180e-01,2.6086703286192336e-01
9.3674677886409513e-02,1.3921651602263493e-01,0.0000000000000000e+00,1.2675370659343604e-01,9.0804574884788969e-01
2.7893945108892804e-01,3.8464737291387080e-01,0.0000000000000000e+00,9.9165670433548209e-02,9.9838554466986262e-01
1.0012492300147437e-01,4.6789790272123627e-01,0.0000000000000000e+00,7.4439129250214731e-02,7.1342364119912460e-02
2.2284493522465393e-01,6.5250065789547868e-02,0.0000000000000000e+00,1.4716226259702153e-01,2.1983534648031178e-01
3.2062014131237582e-01,4.3024806627858417e-02,0.0000000000000000e+00,3.6287622546321047e-01,6.1127308632102917e-04
4.5957300357994818e-01,1.8840212914680313e-01,0.0000000000000000e+00,1.4797803327198222e-01,4.8499358101935375e-01
1.6859487323946420e-01,1.7941390538912219e-01,0.0000000000000000e+00,4.5498087072159121e-01,5.6746040042451096e-01
1.5472620304989532e-01,2.3582288349992461e-01,0.0000000000000000e+00,1.0747249626587058e-01,8.9817903404670085e-01
2.9730849272536003e-01,1.5763361632367759e-01,0.0000000000000000e+00,4.3736997265660005e-01,3.0003344604865556e-01
2.3583059889105773e-01,4.2712248300341532e-01,0.0000000000000000e+00,3.9973641814343008e-01,3.4587793695689739e-01
3.9501076420515607e-01,4.9005883683124404e-02,0.0000000000000000e+00,2.1938842068726819e-01,7.0726643935575084e-01
1.1344152924957286e-01,4.4946515934823750e-01,0.0000000000000000e+00,1.7268316619466767e-01,8.9037489711470119e-01
6.1790201887359820e-02,2.0090542887550589e-01,0.0000000000000000e+00,2.1611544337769284e-01,4.6572730803842677e-01
2.6091886346013132e-01,3.7182638951787550e-01,0.0000000000000000e+00,3.1902566851046821e-01,6.2368662609730086e-01
1.6723171510626045e-01,1.3351765217682288e-01,0.0000000000000000e+00,9.0507654047064554e-02,8.0804244818973037e-01
2.0691624818126107e-02,8.4138740078738405e-03,0.0000000000000000e+00,1.0999284156763650e-01,6.5821978862480579e-01
3.3925227673627385e-02,9.9523900448004965e-02,0.0000000000000000e+00,1.4544637291941820e-01,3.6480519737279571e-01
1.6557727426839977e-01,5.6616186486434739e-02,0.0000000000000000e+00,4.3083106550422179e-01,4.3110187899359831e-02
3.1686174072343221e-01,1.3215894068138742e-01,0.0000000000000000e+00,1.2826299142817407e-01,8.9001203271305229e-02
4.0354997778279156e-01,4.1017330001274577e-01,0.0000000000000000e+00,1.5687167445466846e-01,2.3711873691709506e-01
2.2820262757441712e-01,8.1924380365951760e-02,0.0000000000000000e+00,1.6014999926717782e-01,2.0643015988929703e-02
4.8630552710974195e-01,3.2559773129203473e-01,0.0000000000000000e+00,4.8264744942283389e-01,6.8773570299426545e-02
5.0522541619383153e-02,3.4691772203426796e-01,0.0000000000000000e+00,4.5436792879611165e-01,8.4325894450860162e-01
7.7691390139008609e-02,2.6338111783728313e-01,0.0000000000000000e+00,4.2104029222513029e-01,8.7169461759250999e-01
2.6671883771578692e-01,3.2634036925016274e-01,0.0000000000000000e+00,2.4393401069966603e-01,3.5087022880610053e-01
8.9472030322522537e-03,1.7863263793892636e-01,0.0000000000000000e+00,7.8930422823631038e-02,3.4051325267731714e-01
2.7210321521099762e-01,2.4358398878062124e-01,0.0000000000000000e+00,2.5621029036730453e-01,8.7882839564236059e-01
4.3897952070547464e-01,1.4880706062242433e-01,0.0000000000000000e+00,2.2605345028219301e-01,7.8576199582926010e-01
1.6399105893796648e-01,1.6093779269079223e-01,0.0000000000000000e+00,2.9374128250995085e-01,8.0830557854556240e-01
4.0994050162295043e-01,1.0587885996896843e-01,0.0000000000000000e+00,2.3026592011853203e-01,8.8584001749319841e-01
2.0535918954959234e-01,2.7309427675981041e-01,0.0000000000000000e+00,1.1175185989799613e-01,2.1660556706830292e-01
1.1250188347443829e-01,3.6446799769152388e-01,0.0000000000000000e+00,1.6790337527593238e-01,7.5836432398415199e-01
2.5541227741611811e-01,4.2880107615235802e-01,0.0000000000000000e+00,3.6509651356245998e-01,2.4534161354588724e-01
2.3071575173418349e-01,5.9070550854968734e-02,0.0000000000000000e+00,4.2772976181189115e-01,2.0146249601129096e-02
3.7398384320788425e-01,2.3736942536424277e-01,0.0000000000000000e+00,3.6578372648981471e-02,8.6699191454723756e-01
1.8866892201296800e-01,3.6884442399107648e-01,0.0000000000000000e+00,2.0007434170072527e-01,9.3058779180516216e-01
1.6186755923027146e-01,1.8954781180639738e-01,0.0000000000000000e+00,1.6312167933549096e-01,6.7291333053530966e-01
2.0836786799183865e-01,1.4080123306688533e-01,0.0000000000000000e+00,1.1333604852382072e-01,9.1905845100510364e-02
1.4672857232190185e-02,1.7472420606439173e-01,0.0000000000000000e+00,1.7359183779334006e-01,9.4362401327003842e-01
2.2478760425504890e-01,3.0826386523990257e-01,0.0000000000000000e+00,2.8080551994470175e-02,9.9700668022548200e-01
2.6304942463100018e-02,2.1528830659514855e-01,0.0000000000000000e+00,1.0275197211964168e-01,3.9650106251596262e-01
6.1191085680582902e-02,4.5050101160236378e-01,0.0000000000000000e+00,3.0255064698534007e-01,2.3801398992953859e-01
6.4072603183161950e-02,2.9680258724495795e-01,0.0000000000000000e+00,1.7365303986386325e-02,5.7905415620028000e-01
5.5762892667932502e-02,3.5341691170406764e-01,0.0000000000000000e+00,3.4293280819914396e-01,8.9979650050624449e-01
2.6679345345115768e-01,3.1717897537824641e-01,0.0000000000000000e+00,3.0697499306073639e-01,1.4325244873667553e-01
6.4437467367065820e-02,9.2082022166361771e-02,0.0000000000000000e+00,4.2373407299843491e-01,7.7622081348148986e-01
1.4396611301506521e-01,3.7404493208005901e-01,0.0000000000000000e+00,5.4407734605766284e-02,7.4569363205109429e-01
7.3831896584374807e-02,1.9036581086667201e-01,0.0000000000000000e+00,1.4102486477110224e-01,7.0151192454246813e-01
2.3373064516004050e-01,2.4660845289425989e-01,0.0000000000000000e+00,2.0195401557822429e-01,4.1347309792519771e-01
3.8707544524531851e-01,3.7448792714670609e-01,0.0000000000000000e+00,1.7026209610405382e-01,5.9786817134439141e-01
2.7548638341545745e-01,1.3032041724671001e-01,0.0000000000000000e+00,1.8752810330355568e-02,9.5706069637005498e-01
3.8694848773971274e-01,3.4996852280765080e-02,0.0000000000000000e+00,1.5382921297441950e-02,1.8000766167938886e-02
3.2223545867641051e-01,4.5245603330721407e-01,0.0000000000000000e+00,2.0397912768249002e-01,1.1346629295018795e-01
9.8098285425279541e-02,7.4757040291340032e-02,0.0000000000000000e+00,1.0311944275288781e-01,9.8112711050576307e-01
3.4018589388194098e-01,3.0786635432183757e-01,0.0000000000000000e+00,3.0602707759440756e-01,6.1522112228622916e-01
1.3826299936481201e-01,3.8864182235154077e-01,0.0000000000000000e+00,1.5712474513070968e-01,1.8311515899975128e-01
4.5588434553144797e-01,4.0612924110334669e-01,0.0000000000000000e+00,2.2666672699409154e-01,6.3519352181606004e-01
2.4663773051185708e-01,2.3253119157328608e-01,0.0000000000000000e+00,9.2734500030318995e-02,7.4830030716018192e-01
2.6243310617685367e-01,1.2200368164984875e-01,0.0000000000000000e+00,2.1623401925689606e-01,3.5369454246265097e-01
2.7820937612102170e-01,2.0401831225869640e-01,0.0000000000000000e+00,3.5710664552450733e-01,9.5732695116728461e-01
7.2735529849373398e-02,1.6545694728219429e-01,0.0000000000000000e+00,7.5296906863619117e-02,1.5877312469461780e-01
3.9030109803654983e-01,7.0667556683535457e-02,0.0000000000000000e+00,1.9696767259159145e-01,5.3547361147455552e-01
2.4333420180140716e-01,1.8931068656215855e-01,0.0000000000000000e+00,1.8594677558335052e-01,5.0312388256382023e-01
3.7375966421383230e-02,1.5478982007453476e-01,0.0000000000000000e+00,6.0987582871109482e-02,8.8830082204086058e-01
3.4612220019871948e-01,3.8015811624521867e-01,0.0000000000000000e+00,2.2118158331431681e-01,4.2469954037653590e-01
2.7873672401046123e-01,2.1886116562803282e-01,0.0000000000000000e+00,2.6042142972199155e-02,9.5888909879076545e-01
2.4204070262563460e-01,2.8341046071734577e-01,0.0000000000000000e+00,7.2403515987713454e-02,5.4006205324743894e-01
1.7042353748908159e-01,2.7686641049933775e-01,0.0000000000000000e+00,3.8915068559766591e-01,1.6167298751195891e-01
3.3490280921937385e-02,5.2835692038580115e-02,0.0000000000000000e+00,7.6112822475591771e-02,4.4058074672036529e-01
1.6864431625454573e-01,1.3398936643131892e-01,0.0000000000000000e+00,8.9625076255836808e-02,3.3787150109822006e-01
9.1508067613190663e-02,4.7006378851076513e-01,0.0000000000000000e+00,1.0133775184228919e-01,3.5785840500330246e-01
2.9609463066422942e-01,2.8954843081638987e-01,0.0000000000000000e+00,4.7144435880058261e-01,7.4298872185055598e-01
3.1380404801932371e-01,1.9425519212860717e-01,0.0000000000000000e+00,2.0066709720109210e-01,4.5796407701565256e-01
2.9770047619552364e-01,1.8157044018118251e-01,0.0000000000000000e+00,1.0104279187534568e-01,3.5012154369193116e-01
2.4370092031740212e-01,2.3883321593635121e-01,0.0000000000000000e+00,1.6391085052404603e-01,6.0672164965227759e-02
3.5150473143253219e-01,4.9662480438339256e-02,0.0000000000000000e+00,4.4976037626832849e-01,8.4862624687168320e-01
2.8339413392137802e-01,8.0157135313041070e-02,0.0000000000000000e+00,1.1283047552484959e-01,7.7854058810753735e-01
4.7321926217393429e-01,2.1390812966198591e-01,0.0000000000000000e+00,4.0535682688235236e-01,8.9113218877922429e-01
1.3008935668126542e-01,1.2043936008589980e-01,0.0000000000000000e+00,1.9574888362956125e-01,4.9467213123146725e-01
2.1339519105253399e-01,2.6510619934636753e-01,0.0000000000000000e+00,4.7576708687473679e-01,7.5248049600023670e-01
1.8432727860758830e-01,5.5886812560424652e-02,0.0000000000000000e+00,1.5912481649170779e-01,6.7306585660564000e-01
3.6502943807690508e-01,9.1829143310291253e-02,0.0000000000000000e+00,3.3482817610738147e-01,6.2273818204215292e-01
2.4191663449754758e-01,7.2927234754746370e-02,0.0000000000000000e+00,1.5381957646399874e-01,5.6232809172704745e-01
2.6361050365803196e-01,1.5129714046998499e-01,0.0000000000000000e+00,1.0475536462720375e-02,4.8587222403602648e-01
3.9698844213370443e-01,4.3681019571908487e-02,0.0000000000000000e+00,7.7376615652873487e-02,8.8030261184210112e-01
2.6202583126243177e-02,4.6260845952761448e-01,0.0000000000000000e+00,1.7823314272318344e-01,2.4585274354366193e-01
1.2863646538910912e-02,3.6915876050043822e-01,0.0000000000000000e+00,9.0973684851040168e-02,9.5859946857015843e-01
2.1838939908943977e-02,2.3681743804348832e-01,0.0000000000000000e+00,2.9130790283732388e-01,5.3517813252022051e-01
5.4112615544769926e-02,2.4744440786725633e-01,0.0000000000000000e+00,3.1237060819239770e-01,7.2646075366865692e-01
2.1905041046817336e-01,1.9352071214503169e-01,0.0000000000000000e+00,4.0093720673136124e-01,6.8112891013858246e-01
4.2343156464111305e-02,2.7387758739400525e-01,0.0000000000000000e+00,4.0258495330990191e-01,2.6054044283587507e-01
1.4215156758817876e-01,3.0537766071564543e-01,0.0000000000000000e+00,2.3277412609236769e-01,5.5236331348455403e-02
4.8241009409533897e-01,1.0702116931508975e-01,0.0000000000000000e+00,9.4880187394563564e-03,9.1445368633027724e-01
2.7779409358490870e-01,3.5866352788756800e-01,0.0000000000000000e+00,4.1599409222991668e-01,4.3586658173133297e-01
7.6383268500992531e-03,4.4948043236340013e-01,0.0000000000000000e+00,3.9463334751515183e-01,7.1391602963086309e-01
4.2567116034280583e-01,8.7709564285803565e-02,0.0000000000000000e+00,1.1075856622082664e-01,6.7830934781122387e-01
2.0899271085957183e-01,2.9710226585663263e-01,0.0000000000000000e+00,3.6175425958883850e-01,3.5143479233086694e-02
2.6849187483159137e-01,2.1419306486931161e-01,0.0000000000000000e+00,2.9131835129561712e-01,2.4000835557973033e-01
1.8263926054147633e-01,1.5325119310912011e-01,0.0000000000000000e+00,2.6794127354828532e-02,3.8074731472002088e-01
2.0187703892892925e-01,3.9880487347746540e-01,0.0000000000000000e+00,1.6137450048022575e-01,3.7004855553381111e-01
2.7183876831681386e-01,4.0247013377294688e-01,0.0000000000000000e+00,2.8738327479079939e-01,5.0740569122813772e-01
2.1263985143201203e-01,9.0087775553289950e-02,0.0000000000000000e+00,2.8949947909231000e-01,8.3377570293094716e-01
3.5923961044830960e-01,2.0816939135765761e-01,0.0000000000000000e+00,3.9807089111137045e-01,6.4492787819819863e-01
1.7916474067758134e-01,2.4596903659651595e-01,0.0000000000000000e+00,6.0334934359983924e-02,1.9084158293481690e-01
1.2319724546272434e-01,4.7269818844933109e-01,0.0000000000000000e+00,1.0125036397459662e-01,2.4795272288477666e-02
9.1132474275781306e-02,6.3614490886526889e-02,0.0000000000000000e+00,2.3255146465171275e-01,1.2745422123397510e-01
1.9848017184715508e-01,4.3710503357605585e-01,0.0000000000000000e+00,7.8767313376836900e-02,8.6740290699901057e-01
4.0343890372036062e-01,4.6811446485876707e-01,0.0000000000000000e+00,3.9343876397198291e-01,8.6147635477070117e-01
2.8425610541207107e-02,2.4039189402709638e-01,0.0000000000000000e+00,1.2514442508162557e-01,9.1000589121700259e-01
6.3102894703453358e-02,1.3749183647896868e-01,0.0000000000000000e+00,1.7553012639317717e-01,3.9753534941515345e-01
2.7607643458793762e-01,4.5016858686954192e-01,0.0000000000000000e+00,2.2840510416547835e-01,6.4317114099180439e-01
3.6861239118739925e-01,3.4277850833802509e-01,0.0000000000000000e+00,2.5465178694844720e-01,4.4489852793546270e-01
3.3517921291522318e-01,2.8322825209658725e-01,0.0000000000000000e+00,1.2480767225164641e-01,2.6305414560188645e-01
2.7942196504823114e-01,3.6526467734276463e-01,0.0000000000000000e+00,4.2891152307110014e-01,9.1748331073344525e-01
1.2891376229826207e-01,9.0456906215819560e-02,0.0000000000000000e+00,4.1939979419118555e-02,4.2379516412379115e-01
9.1901650470807381e-02,3.4086505605052958e-01,0.0000000000000000e+00,8.1348024326309443e-02,9.0408267478986626e-01
2.6040425467434869e-01,3.5701484825530960e-01,0.0000000000000000e+00,1.4223666796259646e-01,6.6720094973298671e-01
3.1497177267563986e-01,3.4058165093175087e-02,0.0000000000000000e+00,1.2151056956526468e-01,6.1602019657082052e-01
7.5499016707993305e-02,3.5184996212961361e-01,0.0000000000000000e+00,4.7069943280967330e-01,9.1341372652518205e-01
1.6005974762370997e-01,2.9164292404052217e-01,0.0000000000000000e+00,4.9049902914060979e-02,1.8027157208903377e-01
3.9423157381384223e-02,3.8787120563378408e-01,0.0000000000000000e+00,3.9294827235368363e-01,9.2234928274664063e-01
6.1769955155990550e-03,6.0472927730419859e-02,0.0000000000000000e+00,4.1524423526095022e-01,8.7591954497260316e-02
1.9347130062856510e-01,1.1280296349050808e-01,0.0000000000000000e+00,1.4695852138418558e-01,2.6243631594635142e-01
1.5828194395363648e-01,3.7114487059593138e-01,0.0000000000000000e+00,2.6317168563018062e-01,2.6674730159785232e-01
1.9382753953994400e-01,1.1926280420796416e-01,0.0000000000000000e+00,2.7383958349088189e-01,9.1365095624891413e-01
1.2016501336376023e-01,4.0683988148334355e-01,0.0000000000000000e+00,4.8152167903323201e-01,4.0790161984919138e-02
2.0010415830480824e-01,6.1164450813378519e-02,0.0000000000000000e+00,1.9073268030315668e-01,7.5164949876257614e-01
2.1492518512916301e-03,4.3114218414625177e-02,0.0000000000000000e+00,3.0319019233502775e-02,1.7319149017575697e-01
3.8157558507821315e-01,2.3360507874811401e-01,0.0000000000000000e+00,1.7714075886461061e-01,8.2379325244880564e-02
2.5409843700225243e-01,2.1645425387505077e-01,0.0000000000000000e+00,4.5223179748415679e-02,1.8637139701816041e-01
2.7318395305735421e-01,4.4540893031831358e-01,0.0000000000000000e+00,3.1374643416590947e-01,5.4839524899354175e-01
1.4550949166044674e-01,4.6352037502648441e-01,0.0000000000000000e+00,2.2730506747014229e-01,7.3876493454861025e-01
2.0302068962306954e-01,9.9111695386148238e-02,0.0000000000000000e+00,1.2290671913321934e-01,1.6337510071752881e-01
3.7609858035420929e-01,2.5929380396057633e-01,0.0000000000000000e+00,4.5141961335775671e-01,8.8914711977119754e-01
1.2358056669207559e-01,4.4452913656425808e-01,0.0000000000000000e+00,7.7773683004795638e-03,4.9675546911891266e-01
1.1620637620215252e-01,3.3972965922175918e-01,0.0000000000000000e+00,2.0295370536835031e-01,8.6792232801259162e-01
8.5355391235701836e-02,7.2799830425110318e-02,0.0000000000000000e+00,4.2722924119094446e-01,4.7725945545652104e-01
3.8146012219292941e-01,6.4880624822881094e-02,0.0000000000000000e+00,2.3184875326487694e-01,6.9129334762591199e-02
6.6543515371307732e-02,7.2175534098098629e-03,0.0000000000000000e+00,3.6786833412364595e-01,8.2241080153326007e-01
5.7954745496138688e-02,1.4786367520384425e-01,0.0000000000000000e+00,1.6826691107423608e-01,4.9725310599674311e-01
4.0827075355624198e-01,3.9339794525682759e-01,0.0000000000000000e+00,4.4608526177969959e-01,4.1066617332118027e-01
4.0141610830469410e-01,4.5458827028403892e-01,0.0000000000000000e+00,7.9354241628446606e-02,1.9428418330979080e-01
4.3775532966242209e-01,1.4107858508350410e-01,0.0000000000000000e+00,4.5037043457066855e-01,5.0213370012127512e-01
2.0963013626598224e-02,4.1295754268236951e-01,0.0000000000000000e+00,1.3032398123246741e-01,1.5603406624945437e-01
