"X0";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"X11"
1.1877624475104978e-01;5.0209958008398314e-01;4.0391921615676862e-01;4.3731253749250149e-01;4.3791241751649668e-01;5.6898620275944811e-01;4.3021395720855826e-01;6.0987802439512095e-01;5.4139172165566884e-01;4.3641271745650867e-01;7.2485502899420118e-01;5.6948610277944411e-01
8.8032393521295738e-01;5.7528494301139765e-01;4.9350129974005197e-01;4.8790241951609675e-01;4.9500099980003998e-01;5.1319736052789444e-01;4.8110377924415115e-01;4.3761247750449911e-01;6.2047590481903614e-01;4.9470105978804235e-01;4.0541891621675663e-01;4.5790841831633670e-02
9.5910817836432705e-01;1.6996600679864027e-02;6.9986002799440113e-03;7.4985002999400120e-03;7.5984803039392118e-03;9.9250149970005996e-01;7.3985202959408114e-03;9.9210157968406310e-01;9.8860227954409119e-01;7.6984603079384116e-03;3.9682063587282540e-01;7.6284743051389714e-01
7.3665266946610675e-01;4.7050589882023591e-01;6.3987202559488100e-03;5.7988402319536086e-03;5.9988002399520091e-03;9.9340131973605272e-01;6.2987402519496102e-03;9.9060187962407520e-01;9.9240151969606072e-01;6.2987402519496102e-03;6.0697860427914418e-01;1.5866826634673065e-01
6.9546090781843628e-01;3.0323935212957409e-01;7.1045790841831635e-01;7.1065786842631473e-01;7.1945610877824429e-01;2.7184563087382524e-01;7.2455508898220355e-01;3.1553689262147572e-01;3.2133573285342931e-01;7.2055588882223554e-01;6.1977604479104176e-01;7.6154769046190762e-01
5.7488502299540090e-01;1.0447910417916416e-01;7.9234153169366128e-01;7.9464107178564281e-01;7.8794241151769639e-01;2.0555888822235552e-01;7.9454109178164367e-01;1.9726054789042191e-01;2.3235352929414116e-01;7.8764247150569888e-01;2.4445110977804438e-01;5.8688262347530495e-01
8.6582683463307331e-02;4.8860227954409119e-01;9.7180563887222549e-01;9.7060587882423510e-01;9.7160567886422711e-01;2.6294741051789642e-02;9.7350529894021187e-01;3.6592681463707255e-02;4.2591481703659263e-02;9.7160567886422711e-01;7.0105978804239144e-01;5.6078784243151369e-01
9.4371125774845033e-01;5.4249150169966009e-01;1.7966406718656269e-01;1.9106178764247150e-01;1.9086182763447310e-01;8.1543691261747653e-01;1.8176364727054589e-01;8.1523695260947804e-01;8.6402719456108779e-01;1.9076184763047391e-01;7.9094181163767241e-01;1.9046190761847628e-01
9.1881623675264945e-01;2.8924215156968608e-01;2.3615276944611077e-01;2.2455508898220355e-01;2.2495500899820034e-01;7.6904619076184755e-01;2.2915416916616677e-01;7.4885022995400918e-01;7.5034993001399719e-01;2.2595480903819234e-01;2.4965006998600278e-01;6.2547490501899616e-01
2.8204359128174367e-01;1.4817036592681462e-01;1.8846230753849230e-01;1.8356328734253149e-01;1.9756048790241951e-01;8.0273945210957809e-01;1.9736052789442110e-01;8.1823635272945405e-01;8.3093381323735249e-01;1.9866026794641070e-01;8.3613277344531090e-01;2.2235552889422114e-01
1.7916416716656669e-01;6.3517296540691859e-01;6.1817636472705462e-01;6.1797640471905613e-01;6.1567686462707460e-01;3.8592281543691259e-01;6.1137772445510896e-01;3.5862827434513095e-01;4.3251349730053990e-01;6.1657668466306736e-01;5.3369326134773043e-01;2.5754849030193960e-01
5.6328734253149371e-01;6.1797640471905613e-01;3.9602079584083183e-01;3.8702259548090379e-01;3.8232353529294139e-01;6.3177364527094582e-01;3.6562687462507498e-01;5.5808838232353530e-01;6.3517296540691859e-01;3.8422315536892621e-01;4.4421115776844627e-01;3.1993601279744051e-02
1.6626674665066987e-01;8.1093781243751251e-01;8.4013197360527891e-01;8.5972805438912214e-01;8.6632673465306931e-01;1.3527294541091781e-01;8.6172765446910615e-01;1.3297340531893620e-01;1.4547090581883623e-01;8.6542691461707655e-01;1.4817036592681462e-01;9.0571885622875425e-01
8.3293341331733650e-01;2.8834233153369326e-01;6.5306938612277543e-01;6.4547090581883626e-01;6.4397120575884825e-01;3.5652869426114775e-01;6.4197160567886424e-01;3.1333733253349327e-01;3.2093581283743250e-01;6.4647070585882815e-01;2.7914417116576684e-01;3.9522095580883820e-01
3.9982003599280141e-01;9.7810437912417514e-01;7.6154769046190762e-01;7.5924815036992599e-01;7.5684863027394522e-01;2.4395120975804838e-01;7.5074985002999395e-01;2.2505498900219956e-01;2.6964607078584280e-01;7.5494901019796035e-01;3.9712057588482302e-01;2.5464907018596278e-01
7.5864827034593074e-01;7.1155768846230749e-01;6.4717056588682265e-01;6.5346930613877219e-01;6.3507298540291934e-01;3.6892621475704857e-01;6.2867426514697056e-01;3.6662667466506699e-01;4.2541491701659667e-01;6.3257348530293944e-01;1.8496300739852028e-01;9.0361927614477100e-01
3.8892221555688861e-02;6.8016396720655870e-01;4.7980403919216152e-01;4.8250349930013997e-01;4.6820635872825433e-01;5.3559288142371519e-01;4.6190761847630474e-01;5.7348530293941213e-01;4.5230953809238150e-01;4.6720655868826233e-01;7.7474505098980206e-01;3.7742451509698061e-01
3.1563687262547491e-01;8.0743851229754049e-01;5.6588682263547289e-02;5.3489302139572086e-02;5.0289942011597678e-02;9.4861027794441111e-01;5.0589882023595281e-02;9.3831233753249343e-01;9.5710857828434315e-01;5.0289942011597678e-02;8.1443711257748452e-01;1.2497500499900019e-02
7.8644271145770839e-01;8.5732853429314138e-01;5.5688862227554492e-01;5.5048990201959602e-01;5.5258948210357928e-01;4.3011397720455907e-01;5.7028594281143774e-01;5.1799640071985598e-01;5.3689262147570482e-01;5.5288942211557690e-01;7.5754849030193960e-01;9.2401519696060785e-01
2.0165966806638672e-01;2.6704659068186359e-01;5.5358928214357128e-01;5.4119176164767047e-01;5.3239352129574080e-01;4.6020795840831830e-01;5.4349130173965210e-01;6.2117576484703052e-01;5.1019796040791843e-01;5.3379324135172967e-01;9.9730053989202161e-01;6.5186962607478505e-01
1.9256148770245951e-01;4.5550889822035590e-01;5.9468106378724250e-01;5.8788242351529696e-01;5.9348130373925212e-01;4.0391921615676862e-01;5.9778044391121776e-01;3.7532493501299741e-01;4.4691061787642472e-01;5.9388122375524888e-01;4.9390121975604878e-01;1.8296340731853628e-01
1.6996600679864027e-03;9.1851629674065183e-01;2.3655268946210756e-01;2.6944611077784442e-01;2.6674665066986603e-01;7.3795240951809637e-01;2.6344731053789239e-01;7.4065186962607477e-01;7.3865226954609076e-01;2.6824635072985403e-01;7.7524495100979796e-01;7.9984003199360124e-02
9.3881223755248946e-02;8.5682863427314537e-01;9.0471905618876225e-01;8.9362127574485095e-01;9.0081983603279336e-01;9.6480703859228148e-02;9.0351929614077187e-01;6.5186962607478499e-02;1.1167766446710657e-01;8.9772045590881822e-01;4.3091381723655266e-02;4.8080383923215353e-01
6.0817836432713457e-01;9.2571485702859424e-01;6.4377124575084976e-01;6.2567486502699454e-01;6.1797640471905613e-01;3.7632473505298941e-01;6.1987602479504100e-01;3.7702459508098379e-01;3.9902019596080784e-01;6.2097580483903214e-01;4.4491101779644071e-01;3.4623075384923013e-01
7.2205558888222354e-01;6.5336932613477305e-01;5.5178964207158565e-01;5.6018796240751845e-01;5.4749050189962001e-01;4.4481103779244152e-01;5.5388922215556891e-01;5.0709858028394317e-01;4.2651469706058787e-01;5.4929014197160564e-01;7.1545690861827627e-01;6.5586882623475307e-01
6.9436112777444503e-01;1.9116176764647069e-01;1.2157568486302739e-01;1.2467506498700259e-01;1.2017596480703858e-01;8.8072385522895413e-01;1.2007598480303938e-01;8.8522295540891816e-01;8.6052789442111577e-01;1.2027594481103779e-01;5.3859228154369121e-01;6.9986002799440106e-01
9.6060787842431505e-01;3.5922815436912614e-01;7.8764247150569888e-01;7.7074585082983404e-01;7.7284543091381719e-01;2.2675464907018594e-01;7.6604679064187164e-01;2.4075184963007398e-01;2.7974405118976203e-01;7.7414517096580682e-01;6.6786642671465701e-01;2.8414317136572687e-01
2.2895420915816835e-02;9.1671665666866620e-01;2.4835032993401318e-01;2.3135372925414915e-01;2.1595680863827232e-01;7.9174165166966604e-01;2.1245750849830033e-01;8.0203959208158371e-01;8.2343531293741246e-01;2.1425714857028594e-01;8.3323335332933413e-01;2.8924215156968608e-01
5.0719856028794241e-01;9.3531293741251742e-01;4.0931813637272546e-01;4.1061787642471503e-01;3.9682063587282540e-01;6.0867826434713057e-01;3.8632273545290940e-01;7.0405918816236746e-01;6.5616876624675058e-01;3.9372125574885020e-01;9.1491701659668068e-01;7.6784643071385716e-01
3.0743851229754049e-01;4.5000999800039992e-01;7.3785242951409713e-01;7.5064987002599481e-01;7.4395120975804840e-01;2.4835032993401318e-01;7.5464907018596283e-01;2.5354929014197158e-01;3.0803839232153568e-01;7.4455108978204354e-01;4.2001599680063983e-01;6.0377924415116979e-01
8.5262947410517897e-01;1.8986202759448109e-01;6.1837632473505300e-01;6.3647270545890822e-01;6.5546890621875620e-01;3.5032993401319734e-01;6.5136972605478904e-01;3.8622275544891022e-01;3.7862427514497099e-01;6.5606878624275144e-01;4.8510297940411917e-01;7.9144171165766841e-01
6.0027994401119777e-01;7.9474105178964205e-01;8.2773445310937810e-01;8.2623475304939009e-01;8.2163567286542694e-01;1.7646470705858827e-01;8.1813637272545492e-01;2.1895620875824834e-01;1.6996600679864027e-01;8.2243551289742045e-01;6.2657468506298741e-01;7.6144771045790838e-01
5.5798840231953606e-01;6.1377724455108973e-01;4.8950209958008395e-01;5.1179764047190557e-01;5.0829834033193355e-01;4.8860227954409119e-01;5.1829634073185360e-01;5.4249150169966009e-01;5.4879024195160964e-01;5.0519896020795840e-01;5.8838232353529296e-01;8.7422515496900621e-01
9.8960207958408319e-01;4.4091181763647271e-02;5.6028794241151769e-01;5.6228754249150170e-01;5.7748450309938015e-01;4.2011597680463908e-01;5.7358528294341127e-01;4.6850629874025196e-01;4.3291341731653665e-01;5.7618476304739052e-01;5.3269346130773843e-01;8.1383723255348928e-01
1.2897420515896821e-01;1.6626674665066987e-01;2.4515096980603879e-01;2.5164967006598682e-01;2.4675064987002598e-01;7.5374925014996996e-01;2.4545090981803638e-01;7.9904019196160769e-01;7.0295940811837632e-01;2.4355128974205159e-01;8.4883023395320933e-01;5.9468106378724250e-01
2.8174365126974604e-01;7.3285342931413711e-01;7.9794041191761644e-01;7.9804039192161569e-01;7.9704059188162368e-01;1.9906018796240751e-01;8.0313937212557485e-01;2.2595480903819234e-01;1.8456308738252350e-01;7.9634073185362919e-01;5.7748450309938015e-01;7.9584083183363319e-01
2.8454309138172362e-01;3.9842031593681260e-01;4.2791441711657670e-02;5.1789642071585679e-02;5.2289542091581681e-02;9.4651069786042785e-01;5.3789242151569681e-02;9.4721055788842223e-01;9.4691061787642472e-01;5.2089582083583282e-02;5.6838632273545286e-01;3.8342331533693258e-01
2.4285142971405718e-01;4.7000599880023991e-01;5.7078584283143374e-01;5.6808638272345524e-01;5.6418716256748647e-01;4.0731853629274145e-01;5.9558088382323537e-01;4.0291941611677662e-01;4.5620875824835033e-01;5.6448710257948409e-01;1.4187162567486503e-01;9.5150969806038788e-01
9.3301339732053590e-01;5.4089182163567284e-02;2.7994401119776041e-01;2.8564287142571487e-01;2.8014397120575885e-01;7.1975604879024191e-01;2.7494501099780044e-01;6.8136372725454908e-01;7.6214757048590276e-01;2.7974405118976203e-01;2.9504099180163967e-01;4.5120975804839031e-01
8.0373925214957009e-01;6.8776244751049787e-01;6.8906218756248749e-01;6.7516496700659867e-01;6.6886622675464902e-01;3.4403119376124774e-01;6.5076984603079380e-01;3.9402119576084782e-01;2.6034793041391718e-01;6.7026594681063789e-01;9.2521495700859824e-01;2.5724855028994198e-01
7.8184363127374520e-02;6.8836232753449311e-01;7.3855228954209151e-01;7.4275144971005791e-01;7.4585082983403317e-01;2.5574885022995397e-01;7.4315136972605478e-01;2.4745050989802039e-01;2.7924415116976603e-01;7.4565086982603479e-01;3.2063587282543488e-01;4.4321135772845427e-01
8.3563287342531489e-01;5.5418916216756642e-01;7.1065786842631473e-01;7.0525894821035795e-01;6.9956008798240354e-01;3.1263747250549889e-01;6.8636272745450910e-01;3.0113977204559089e-01;3.4423115376924612e-01;6.9876024795040992e-01;4.1201759648070385e-01;3.5442911417716455e-01
9.9830033993201361e-01;3.4893021395720855e-02;8.6902619476104781e-01;8.7702459508098374e-01;8.7142571485702858e-01;1.2627474505098979e-01;8.7572485502899422e-01;1.1167766446710657e-01;1.3437312537492502e-01;8.7152569486102771e-01;4.8410317936412717e-01;2.0105978804239152e-01
4.2881423715256944e-01;7.6884623075384920e-02;6.8956208758248350e-01;7.0295940811837632e-01;7.0635872825434909e-01;2.8054389122175566e-01;7.2075584883023391e-01;3.2303539292141570e-01;3.3523295340931814e-01;7.0385922815436908e-01;6.7116576684663065e-01;7.9184163167366528e-01
4.3131373725254946e-01;2.1115776844631073e-01;1.2547490501899619e-01;1.1787642471505698e-01;1.1877624475104978e-01;8.7672465506898611e-01;1.2127574485102979e-01;8.7572485502899422e-01;8.8122375524895014e-01;1.1837632473505298e-01;4.1951609678064383e-01;5.9268146370725849e-01
1.2167566486702659e-01;4.1021795640871822e-01;2.7824435112977403e-01;2.5824835032993398e-01;2.5974805038992199e-01;7.4455108978204354e-01;2.5694861027794441e-01;7.6574685062987402e-01;6.9916016796640668e-01;2.6364727054589082e-01;5.7688462307538491e-01;8.5202959408118373e-01
1.2597480503899219e-01;7.8804239152169564e-01;5.1229754049190157e-01;5.2699460107978402e-01;5.3849230153969208e-01;4.7640471905618875e-01;5.2289542091581687e-01;5.6908618276344725e-01;4.7270545890821836e-01;5.4059188162367522e-01;8.2113577284543093e-01;9.2371525694861023e-01
5.3749250149970007e-01;8.7362527494501097e-01;4.0841831633673265e-01;3.9162167566486700e-01;3.8182363527294538e-01;6.1997600479904014e-01;3.8172365526894619e-01;5.6498700259948009e-01;6.4177164567086575e-01;3.7682463507298541e-01;2.6764647070585884e-01;3.7072585482903420e-01
6.0357928414317130e-01;1.7496500699860026e-02;9.0541891621675663e-01;9.0451909618076376e-01;8.9522095580883820e-01;1.0127974405118975e-01;9.0221955608878224e-01;4.4791041791641673e-02;6.0987802439512094e-02;8.9462107578484296e-01;8.1983603279344123e-03;2.8434313137372524e-01
7.3005398920215958e-01;5.9588082383523290e-02;3.9672065586882621e-01;3.5842831433713257e-01;3.4283143371325736e-01;6.5496900619876020e-01;3.5082983403319334e-01;5.4789042191561688e-01;5.5288942211557690e-01;3.4383123375324931e-01;2.8404319136172762e-01;3.1293741251749649e-02
2.7994401119776045e-02;7.1505698860227951e-01;8.2333533293341332e-01;8.2653469306138772e-01;8.2573485302939409e-01;1.7496500699860026e-01;8.2773445310937810e-01;1.8996200759848031e-01;1.6146770645870825e-01;8.2493501299740046e-01;3.1113777244551089e-01;8.4693061387722457e-01
9.9330133973205359e-01;4.6270745850829831e-01;3.2123575284943012e-01;3.1703659268146367e-01;3.2533493301339733e-01;6.7766446710657868e-01;3.1523695260947809e-01;7.3345330933813235e-01;6.5386922615476906e-01;3.2513497300539890e-01;7.6144771045790838e-01;6.2757448510297942e-01
3.0593881223755248e-01;1.7946410717856429e-01;2.8594281143771244e-02;2.7494501099780043e-02;2.7594481103779243e-02;9.7200559888022386e-01;2.7694461107778442e-02;9.8270345930813829e-01;9.6210757848430306e-01;2.7494501099780043e-02;8.3843231353729253e-01;9.5250949810037988e-01
4.4971005798840230e-01;2.7764447110577883e-01;8.2593481303739247e-01;8.2783443311337734e-01;8.2973405318936211e-01;1.6606678664267147e-01;8.3383323335332926e-01;1.4147170565886821e-01;1.9136172765446910e-01;8.3043391321735649e-01;1.7446510697860426e-01;4.7990401919616077e-01
1.1037792441511697e-01;9.5870825834833029e-01;9.1781643671265747e-02;8.6982603479304130e-02;8.6882623475304940e-02;9.1561687662467506e-01;8.6182763447310531e-02;9.2321535692861423e-01;9.2901419716056788e-01;8.6282743451309735e-02;5.9398120375924812e-01;7.6804639072185565e-01
4.1911617676464707e-01;6.8976204759048187e-01;3.4973005398920215e-01;3.5612877424515094e-01;3.6222755448910215e-01;6.3307338532293533e-01;3.6632673465306936e-01;6.4297140571885625e-01;6.1157768446310734e-01;3.6442711457708454e-01;4.0411917616476706e-01;8.6462707458508292e-01
5.8828234353129372e-01;4.0291941611677662e-01;5.1299740051989595e-01;5.3669266146770644e-01;5.5188962207558490e-01;4.3191361727654465e-01;5.7118576284743050e-01;4.4641071785642872e-01;5.1229754049190157e-01;5.5318936212757441e-01;5.9778044391121776e-01;6.4107178564287137e-01
4.6840631873625271e-01;2.6754649070185960e-01;6.5386922615476906e-02;7.9184163167366525e-02;7.5084983003399317e-02;9.2151569686062784e-01;7.2885422915416914e-02;9.2511497700459899e-01;9.3241351729654065e-01;7.4985002999400113e-02;7.4335132973405316e-01;1.5386922615476903e-01
6.9226154769046189e-01;4.7530493901219756e-01;7.2735452909418119e-01;7.4075184963007401e-01;7.4605078984203155e-01;2.5134973005398920e-01;7.4945010997800432e-01;3.0853829234153168e-01;2.7144571085782843e-01;7.4585082983403317e-01;9.8920215956808633e-01;2.9894021195760848e-02
6.6706658668266339e-01;2.5764847030593879e-01;1.8466306738652269e-01;1.9096180763847229e-01;1.8536292741451710e-01;8.1813637272545492e-01;1.8456308738252350e-01;8.7222555488902220e-01;8.0543891221755648e-01;1.8566286742651469e-01;7.4295140971805640e-01;9.7940411917616477e-01
8.6412717456508692e-01;7.8434313137372524e-01;3.5502899420115974e-01;3.6052789442111577e-01;3.5542891421715656e-01;6.5436912617476506e-01;3.4973005398920215e-01;6.6756648670265939e-01;7.3555288942211550e-01;3.5532893421315737e-01;6.6716656668666263e-01;4.6740651869626071e-01
2.5314937012597477e-01;8.7582483503299335e-01;2.2235552889422114e-01;2.3325334933013397e-01;2.3035392921415715e-01;7.7414517096580682e-01;2.2355528894221155e-01;8.2563487302539484e-01;8.6292741451709654e-01;2.3025394921015796e-01;7.5054989002199557e-01;8.1913617276544692e-01
5.1949610077984398e-01;4.7330533893221355e-01;4.1131773645270941e-01;3.9832033593281341e-01;3.9092181563687262e-01;6.0317936412717454e-01;3.9762047590481903e-01;6.2827434513097380e-01;5.8258348330333931e-01;3.9152169566086781e-01;5.0509898020395916e-01;8.5182963407318535e-01
4.0661867626474701e-01;3.1283743251349727e-01;8.0833833233353325e-01;8.2373525294941008e-01;8.2543491301739647e-01;1.7766446710657868e-01;8.2533493301339733e-01;1.8826234753049390e-01;1.5936812637472506e-01;8.2543491301739647e-01;4.6760647870425914e-01;7.7444511097780444e-01
7.7184563087382518e-01;6.2287542491501695e-02;8.9712057588482297e-01;9.0311937612477500e-01;9.0721855628874226e-01;9.9480103979204149e-02;9.0091981603679261e-01;7.4885022995400910e-02;9.7480503899220153e-02;9.0761847630473902e-01;1.1167766446710657e-01;6.8406318736252747e-01
3.0283943211357728e-01;4.3641271745650867e-01;1.0977804439112177e-01;1.1747650469906018e-01;1.1367726454709058e-01;8.8222355528894214e-01;1.1677664467106579e-01;8.5662867426514688e-01;8.2913417316536686e-01;1.1377724455108978e-01;2.0795840831833631e-01;7.0435912817436508e-01
4.5880823835232953e-01;3.8092381523695257e-01;4.0101979604079185e-01;4.0721855628874226e-01;4.0781843631273745e-01;6.1007798440311933e-01;3.8722255548890222e-01;6.8356328734253147e-01;5.7108578284343126e-01;4.0881823635272946e-01;8.0983803239352126e-01;6.3477304539092183e-01
